Tipo,Nivel,Modalidade,Provincia,Localidade,Centro_ou_sede,Enderezo_para_Google,Universidade,Campus,Familia_ou_rama,Codigo_estudo,Nome_do_estudo,Prazas,Fonte
Máster,Máster,Universidade,A Coruña,Santiago de Compostela,USC - Campus de Santiago de Compostela,"USC - Campus de Santiago de Compostela, Santiago de Compostela, A Coruña, Galicia, España",Universidade de Santiago de Compostela,Campus de Santiago de Compostela,Ciencias Sociais e Xurídicas,,"Máster Universitario en Profesorado ESO, Bacharelato, FP e Ensinanzas de Idiomas. Especialidade Ciencias Sociais e Humanidades",,https://www.usc.gal/gl/estudos/masteres
Máster,Máster,Universidade,A Coruña,Santiago de Compostela,USC - Campus de Santiago de Compostela,"USC - Campus de Santiago de Compostela, Santiago de Compostela, A Coruña, Galicia, España",Universidade de Santiago de Compostela,Campus de Santiago de Compostela,Ciencias Sociais e Xurídicas,,"Máster Universitario en Profesorado ESO, Bacharelato, FP e Ensinanzas de Idiomas. Especialidade en Artes",,https://www.usc.gal/gl/estudos/masteres
Máster,Máster,Universidade,Lugo,Lugo,USC - Campus de Lugo,"USC - Campus de Lugo, Lugo, Lugo, Galicia, España",Universidade de Santiago de Compostela,Campus de Lugo,Ciencias Sociais e Xurídicas,,"Máster Universitario en Profesorado ESO, Bacharelato, FP e Ensinanzas de Idiomas. Especialidade Formación Profesional: Sector Primario e Secundario",,https://www.usc.gal/gl/estudos/masteres
Máster,Máster,Universidade,A Coruña,Santiago de Compostela,USC - Campus de Santiago de Compostela,"USC - Campus de Santiago de Compostela, Santiago de Compostela, A Coruña, Galicia, España",Universidade de Santiago de Compostela,Campus de Santiago de Compostela,Ciencias Sociais e Xurídicas,,"Máster Universitario en Profesorado ESO, Bacharelato, FP e Ensinanzas de Idiomas. Especialidade Formación Profesional: Sector Servizos",,https://www.usc.gal/gl/estudos/masteres
Máster,Máster,Universidade,A Coruña,Santiago de Compostela,USC - Campus de Santiago de Compostela,"USC - Campus de Santiago de Compostela, Santiago de Compostela, A Coruña, Galicia, España",Universidade de Santiago de Compostela,Campus de Santiago de Compostela,Ciencias Sociais e Xurídicas,,"Máster Universitario en Profesorado ESO, Bacharelato, FP e Ensinanzas de Idiomas. Especialidade Linguas e Literaturas",,https://www.usc.gal/gl/estudos/masteres
Máster,Máster,Universidade,Lugo,Lugo,USC - Campus de Lugo,"USC - Campus de Lugo, Lugo, Lugo, Galicia, España",Universidade de Santiago de Compostela,Campus de Lugo,Ciencias Sociais e Xurídicas,,"Máster Universitario en Profesorado ESO, Bacharelato, FP e Ensinanzas de Idiomas. Especialidade Linguas e Literaturas Estranxeiras",,https://www.usc.gal/gl/estudos/masteres
Máster,Máster,Universidade,A Coruña,Santiago de Compostela,USC - Campus de Santiago de Compostela,"USC - Campus de Santiago de Compostela, Santiago de Compostela, A Coruña, Galicia, España",Universidade de Santiago de Compostela,Campus de Santiago de Compostela,Ciencias Sociais e Xurídicas,,"Máster Universitario en Profesorado ESO, Bacharelato, FP e Ensinanzas de Idiomas. Especialidade Orientación Educativa (2ª edición)",,https://www.usc.gal/gl/estudos/masteres
Máster,Máster,Universidade,A Coruña,Santiago de Compostela,USC - Campus de Santiago de Compostela,"USC - Campus de Santiago de Compostela, Santiago de Compostela, A Coruña, Galicia, España",Universidade de Santiago de Compostela,Campus de Santiago de Compostela,Ciencias Sociais e Xurídicas,,Máster Universitario en Psicoloxía,,https://www.usc.gal/gl/estudos/masteres
Máster,Máster,Universidade,A Coruña,Santiago de Compostela,USC - Campus de Santiago de Compostela,"USC - Campus de Santiago de Compostela, Santiago de Compostela, A Coruña, Galicia, España",Universidade de Santiago de Compostela,Campus de Santiago de Compostela,Ciencias Sociais e Xurídicas,,Máster Universitario en Psicoloxía do Traballo e as Organizacións e Psicoloxía Xurídica-Forense,,https://www.usc.gal/gl/estudos/masteres
Máster,Máster,Universidade,A Coruña,Santiago de Compostela,USC - Campus de Santiago de Compostela,"USC - Campus de Santiago de Compostela, Santiago de Compostela, A Coruña, Galicia, España",Universidade de Santiago de Compostela,Campus de Santiago de Compostela,Ciencias Sociais e Xurídicas,,Máster Universitario en Tecnoloxías en Márketing e Comunicación Política,,https://www.usc.gal/gl/estudos/masteres
Máster,Máster,Universidade,A Coruña,Santiago de Compostela,USC - Campus de Santiago de Compostela,"USC - Campus de Santiago de Compostela, Santiago de Compostela, A Coruña, Galicia, España",Universidade de Santiago de Compostela,Campus de Santiago de Compostela,Ciencias Sociais e Xurídicas,,Máster Universitario en Turismo Urbano e Xestión de Empresas Turísticas,,https://www.usc.gal/gl/estudos/masteres
Máster,Máster,Universidade,A Coruña,Santiago de Compostela,USC - Campus de Santiago de Compostela,"USC - Campus de Santiago de Compostela, Santiago de Compostela, A Coruña, Galicia, España",Universidade de Santiago de Compostela,Campus de Santiago de Compostela,Ciencias Sociais e Xurídicas,,Máster Universitario en Xestión e Dirección Laboral,,https://www.usc.gal/gl/estudos/masteres
Máster,Máster,Universidade,A Coruña,Santiago de Compostela,USC - Campus de Santiago de Compostela,"USC - Campus de Santiago de Compostela, Santiago de Compostela, A Coruña, Galicia, España",Universidade de Santiago de Compostela,Campus de Santiago de Compostela,Ciencias Sociais e Xurídicas,,Máster Universitario en Xornalismo e Comunicación Multimedia,,https://www.usc.gal/gl/estudos/masteres
Máster,Máster,Universidade,A Coruña,Santiago de Compostela,USC - Campus de Santiago de Compostela,"USC - Campus de Santiago de Compostela, Santiago de Compostela, A Coruña, Galicia, España",Universidade de Santiago de Compostela,Campus de Santiago de Compostela,Enxeñaría e Arquitectura,,Máster Universitario en Computación de Altas Prestacións (presencial),,https://www.usc.gal/gl/estudos/masteres
Máster,Máster,Universidade,A Coruña,Santiago de Compostela,USC - Campus de Santiago de Compostela,"USC - Campus de Santiago de Compostela, Santiago de Compostela, A Coruña, Galicia, España",Universidade de Santiago de Compostela,Campus de Santiago de Compostela,Enxeñaría e Arquitectura,,Máster Universitario en Computación de Altas Prestacións (virtual),,https://www.usc.gal/gl/estudos/masteres
Máster,Máster,Universidade,A Coruña,Santiago de Compostela,USC - Campus de Santiago de Compostela,"USC - Campus de Santiago de Compostela, Santiago de Compostela, A Coruña, Galicia, España",Universidade de Santiago de Compostela,Campus de Santiago de Compostela,Enxeñaría e Arquitectura,,Máster Universitario en Desafíos das Cidades,,https://www.usc.gal/gl/estudos/masteres
Máster,Máster,Universidade,Lugo,Lugo,USC - Campus de Lugo,"USC - Campus de Lugo, Lugo, Lugo, Galicia, España",Universidade de Santiago de Compostela,Campus de Lugo,Enxeñaría e Arquitectura,,Máster Universitario en Dirección de Proxectos (2ª edición),,https://www.usc.gal/gl/estudos/masteres
Máster,Máster,Universidade,Lugo,Lugo,USC - Campus de Lugo,"USC - Campus de Lugo, Lugo, Lugo, Galicia, España",Universidade de Santiago de Compostela,Campus de Lugo,Enxeñaría e Arquitectura,,Máster Universitario en Enxeñaría Agronómica (2ª edición),,https://www.usc.gal/gl/estudos/masteres
Máster,Máster,Universidade,A Coruña,Santiago de Compostela,USC - Campus de Santiago de Compostela,"USC - Campus de Santiago de Compostela, Santiago de Compostela, A Coruña, Galicia, España",Universidade de Santiago de Compostela,Campus de Santiago de Compostela,Enxeñaría e Arquitectura,,Máster Universitario en Enxeñaría Ambiental (3ª ed),,https://www.usc.gal/gl/estudos/masteres
Máster,Máster,Universidade,Lugo,Lugo,USC - Campus de Lugo,"USC - Campus de Lugo, Lugo, Lugo, Galicia, España",Universidade de Santiago de Compostela,Campus de Lugo,Enxeñaría e Arquitectura,,Máster Universitario en Enxeñaría de Montes (2ª edición),,https://www.usc.gal/gl/estudos/masteres
Máster,Máster,Universidade,A Coruña,Santiago de Compostela,USC - Campus de Santiago de Compostela,"USC - Campus de Santiago de Compostela, Santiago de Compostela, A Coruña, Galicia, España",Universidade de Santiago de Compostela,Campus de Santiago de Compostela,Enxeñaría e Arquitectura,,Máster Universitario en Enxeñaría Química e Bioprocesos (2ª edición),,https://www.usc.gal/gl/estudos/masteres
Máster,Máster,Universidade,A Coruña,Santiago de Compostela,USC - Campus de Santiago de Compostela,"USC - Campus de Santiago de Compostela, Santiago de Compostela, A Coruña, Galicia, España",Universidade de Santiago de Compostela,Campus de Santiago de Compostela,Enxeñaría e Arquitectura,,Máster Universitario en Intelixencia Artificial,,https://www.usc.gal/gl/estudos/masteres
Máster,Máster,Universidade,A Coruña,Santiago de Compostela,USC - Campus de Santiago de Compostela,"USC - Campus de Santiago de Compostela, Santiago de Compostela, A Coruña, Galicia, España",Universidade de Santiago de Compostela,Campus de Santiago de Compostela,Enxeñaría e Arquitectura,,Máster Universitario en Internet das Cousas - IoT,,https://www.usc.gal/gl/estudos/masteres
Máster,Máster,Universidade,A Coruña,Santiago de Compostela,USC - Campus de Santiago de Compostela,"USC - Campus de Santiago de Compostela, Santiago de Compostela, A Coruña, Galicia, España",Universidade de Santiago de Compostela,Campus de Santiago de Compostela,Enxeñaría e Arquitectura,,Máster Universitario en Matemática Industrial,,https://www.usc.gal/gl/estudos/masteres
Máster,Máster,Universidade,Lugo,Lugo,USC - Campus de Lugo,"USC - Campus de Lugo, Lugo, Lugo, Galicia, España",Universidade de Santiago de Compostela,Campus de Lugo,Enxeñaría e Arquitectura,,Máster Universitario en Planificación e Xestión Territorial,,https://www.usc.gal/gl/estudos/masteres
Máster,Máster,Universidade,Lugo,Lugo,USC - Campus de Lugo,"USC - Campus de Lugo, Lugo, Lugo, Galicia, España",Universidade de Santiago de Compostela,Campus de Lugo,Enxeñaría e Arquitectura,,Máster Universitario en Sistemas Aéreos non Tripulados,,https://www.usc.gal/gl/estudos/masteres
Máster,Máster,Universidade,A Coruña,Santiago de Compostela,USC - Campus de Santiago de Compostela,"USC - Campus de Santiago de Compostela, Santiago de Compostela, A Coruña, Galicia, España",Universidade de Santiago de Compostela,Campus de Santiago de Compostela,Enxeñaría e Arquitectura,,Máster Universitario en Tecnoloxías de Análise de Datos Masivos: Big Data,,https://www.usc.gal/gl/estudos/masteres
Máster,Máster,Universidade,A Coruña,Santiago de Compostela,USC - Campus de Santiago de Compostela,"USC - Campus de Santiago de Compostela, Santiago de Compostela, A Coruña, Galicia, España",Universidade de Santiago de Compostela,Campus de Santiago de Compostela,Enxeñaría e Arquitectura,,Máster Universitario en Visión por Computador (Computer Vision),,https://www.usc.gal/gl/estudos/masteres
Máster,Máster,Universidade,A Coruña,Santiago de Compostela,USC - Campus de Santiago de Compostela,"USC - Campus de Santiago de Compostela, Santiago de Compostela, A Coruña, Galicia, España",Universidade de Santiago de Compostela,Campus de Santiago de Compostela,Enxeñaría e Arquitectura,,Máster Universitario en Xestión Sostible da Auga,,https://www.usc.gal/gl/estudos/masteres
Máster,Máster,Universidade,A Coruña,A Coruña,UDC - Campus de A Coruña,"UDC - Campus de A Coruña, A Coruña, A Coruña, Galicia, España",Universidade da Coruña,Campus de A Coruña,Artes e Humanidades,,Enseñanza de Español como Lengua Extranjera o Segunda Lengua,,https://www.udc.es/es/futuros_estudantes/masteres/masteres/
Máster,Máster,Universidade,A Coruña,A Coruña,UDC - Campus de A Coruña,"UDC - Campus de A Coruña, A Coruña, A Coruña, Galicia, España",Universidade da Coruña,Campus de A Coruña,Artes e Humanidades,,Estudios Ingleses Avanzados y sus Aplicaciones,,https://www.udc.es/es/futuros_estudantes/masteres/masteres/
Máster,Máster,Universidade,A Coruña,A Coruña,UDC - Campus de A Coruña,"UDC - Campus de A Coruña, A Coruña, A Coruña, Galicia, España",Universidade da Coruña,Campus de A Coruña,Artes e Humanidades,,Lingüística Aplicada,,https://www.udc.es/es/futuros_estudantes/masteres/masteres/
Máster,Máster,Universidade,A Coruña,A Coruña,UDC - Campus de A Coruña,"UDC - Campus de A Coruña, A Coruña, A Coruña, Galicia, España",Universidade da Coruña,Campus de A Coruña,Artes e Humanidades,,"Literatura, Cultura y Diversidad",,https://www.udc.es/es/futuros_estudantes/masteres/masteres/
Máster,Máster,Universidade,A Coruña,A Coruña,UDC - Campus de A Coruña,"UDC - Campus de A Coruña, A Coruña, A Coruña, Galicia, España",Universidade da Coruña,Campus de A Coruña,Artes e Humanidades,,Patrimonio Cultural Digital,,https://www.udc.es/es/futuros_estudantes/masteres/masteres/
Máster,Máster,Universidade,A Coruña,Ferrol,UDC - Campus de Ferrol,"UDC - Campus de Ferrol, Ferrol, A Coruña, Galicia, España",Universidade da Coruña,Campus de Ferrol,Artes e Humanidades,,Arqueología y Ciencias de la Antigüedad,,https://www.udc.es/es/futuros_estudantes/masteres/masteres/
Máster,Máster,Universidade,A Coruña,Ferrol,UDC - Campus de Ferrol,"UDC - Campus de Ferrol, Ferrol, A Coruña, Galicia, España",Universidade da Coruña,Campus de Ferrol,Artes e Humanidades,,"Estudios Avanzados en Museos, Archivos y Bibliotecas",,https://www.udc.es/es/futuros_estudantes/masteres/masteres/
Máster,Máster,Universidade,A Coruña,A Coruña,UDC - Campus de A Coruña,"UDC - Campus de A Coruña, A Coruña, A Coruña, Galicia, España",Universidade da Coruña,Campus de A Coruña,Ciencias,,Acuicultura,,https://www.udc.es/es/futuros_estudantes/masteres/masteres/
Máster,Máster,Universidade,A Coruña,A Coruña,UDC - Campus de A Coruña,"UDC - Campus de A Coruña, A Coruña, A Coruña, Galicia, España",Universidade da Coruña,Campus de A Coruña,Ciencias,,"Biodiversidad Terrestre: caracterización, conservación y gestión",,https://www.udc.es/es/futuros_estudantes/masteres/masteres/
Máster,Máster,Universidade,A Coruña,A Coruña,UDC - Campus de A Coruña,"UDC - Campus de A Coruña, A Coruña, A Coruña, Galicia, España",Universidade da Coruña,Campus de A Coruña,Ciencias,,Biofabricación,,https://www.udc.es/es/futuros_estudantes/masteres/masteres/
Máster,Máster,Universidade,A Coruña,A Coruña,UDC - Campus de A Coruña,"UDC - Campus de A Coruña, A Coruña, A Coruña, Galicia, España",Universidade da Coruña,Campus de A Coruña,Ciencias,,Biología Marina,,https://www.udc.es/es/futuros_estudantes/masteres/masteres/
Máster,Máster,Universidade,A Coruña,A Coruña,UDC - Campus de A Coruña,"UDC - Campus de A Coruña, A Coruña, A Coruña, Galicia, España",Universidade da Coruña,Campus de A Coruña,Ciencias,,"Biología Molecular, Celular y Genética",,https://www.udc.es/es/futuros_estudantes/masteres/masteres/
Máster,Máster,Universidade,A Coruña,A Coruña,UDC - Campus de A Coruña,"UDC - Campus de A Coruña, A Coruña, A Coruña, Galicia, España",Universidade da Coruña,Campus de A Coruña,Ciencias,,Biotecnología Avanzada,,https://www.udc.es/es/futuros_estudantes/masteres/masteres/
Máster,Máster,Universidade,A Coruña,A Coruña,UDC - Campus de A Coruña,"UDC - Campus de A Coruña, A Coruña, A Coruña, Galicia, España",Universidade da Coruña,Campus de A Coruña,Ciencias,,Ciencia y Tecnologías de Información Cuántica,,https://www.udc.es/es/futuros_estudantes/masteres/masteres/
Máster,Máster,Universidade,A Coruña,A Coruña,UDC - Campus de A Coruña,"UDC - Campus de A Coruña, A Coruña, A Coruña, Galicia, España",Universidade da Coruña,Campus de A Coruña,Ciencias,,"Ciencias, Tecnologías y Gestión Ambiental",,https://www.udc.es/es/futuros_estudantes/masteres/masteres/
